expense_id,expense_type,amount,related_entity,date,receipt_available,cost_center,fiscal_period
ACC_bba2577f,logistique,22.27,MAG_6b84846b,2024-03-03,False,magasin,2022-Q2
ACC_85dc5b8d,salaires,10.0,MAG_31f5e776,2018-09-16,True,magasin,2025-Q1
ACC_42c77920,taxe_carbone,19.14,,2019-08-21,True,siège,2025-Q3
ACC_6c1ea476,loyer,55.15,ENT_242b78a8,2019-03-04,True,logistique,2019-Q4
ACC_406476bf,salaires,10.0,,2015-06-20,True,siège,2016-Q2
ACC_16ad12bd,loyer,10.0,,2025-12-31,True,logistique,2017-Q1
ACC_efaf8936,taxe_carbone,-142.19,MAG_6c273f2a,2018-04-23,True,magasin,2019-Q3
ACC_81c368a9,loyer,13.45,MAG_fa899407,2018-11-08,True,logistique,2023-Q3
ACC_54bc995c,salaires,-382.7,MAG_64ebb450,2019-01-31,True,siège,2021-Q3
ACC_8c2d369a,maintenance,437.12,ENT_7a2a8252,2021-05-07,True,extra,2018-Q1
BADID,Narnia,83.78,ENT_90a70f79,2024-06-02,False,siège,2015-Q3
ACC_3fe30d32,énergie,278.58,MAG_344218b5,2023-07-01,True,siège,2025-Q1
ACC_2598a00f,salaires,61.03,,2024-03-28,True,magasin,2020-Q4
ACC_dae6aa95,énergie,86.0,ENT_44812bbe,2022-01-30,True,entrepot,2020-Q2
ACC_deee1984,loyer,117.66,MAG_42263afb,2019-06-27,True,entrepot,2016-Q3
ACC_7a6d162b,logistique,10.0,MAG_097b6424,2022-11-01,True,magasin,2015-Q2
ACC_b157a361,investissement,10.0,ENT_649be0db,2017-07-03,True,logistique,2017-Q2
ACC_ea094c07,loyer,276.63,,2016-06-22,True,logistique,2022-Q3
ACC_9845dde4,salaires,109.0,,2017-09-08,True,logistique,2018-Q4
ACC_d5da4862,loyer,10.0,ENT_465bf9d0,2017-04-02,True,magasin,2025-Q1
ACC_c9515268,salaires,110.06,,2015-10-15,True,siège,2025-Q1
ACC_f727bd8d,loyer,10.0,,2020-06-16,True,magasin,2019-Q3
ACC_d651bd41,loyer,10.0,,2020-09-14,False,siège,2025-Q4
ACC_87d9646d,énergie,20.67,ENT_b13cdae9,2020-01-23,True,magasin,2019-Q1
ACC_c0bdbb22,N/A,117.66,ENT_24f605d5,2025-02-14,True,logistique,2019-Q1
ACC_1f949e94,investissement,30.54,ENT_f9b43386,2021-09-08,True,magasin,2022-Q4
ACC_b8eacedb,salaires,51.35,,2021-07-07,False,siège,2024-Q2
ACC_ebfa88b2,loyer,1102.92,MAG_efccab83,2022-11-13,True,entrepot,2020-Q2
ACC_f4267814,loyer,598.99,ENT_9b56e196,2023-01-14,True,logistique,2019-Q4
ACC_6455d0c7,énergie,10.0,,2024-02-14,True,magasin,2023-Q4
ACC_4595efda,salaires,877.55,MAG_721f3b65,2016-10-18,True,entrepot,2017-Q2
ACC_db752bd2,énergie,941.65,,2019-11-04,True,entrepot,2019-Q2
ACC_3a1db9dd,maintenance,10.0,MAG_0523da58,2019-06-08,False,logistique,2017-Q2
ACC_66d3c8b2,Narnia,158.03,,2018-08-09,False,magasin,2022-Q3
ACC_e54954fb,énergie,41.78,MAG_e6d30544,2020-06-08,True,entrepot,2019-Q4
ACC_3a84e262,logistique,88.4,,2017-05-03,False,entrepot,2016-Q4
ACC_5ed31541,salaires,156.77,ENT_2f55c6b6,2020-12-11,True,siège,2023-Q4
BADID,Narnia,25.43,MAG_dbca452d,2021-05-18,True,magasin,2021-Q3
ACC_10db7dd2,investissement,116.94,,2023-09-21,True,magasin,2018-Q1
ACC_733db45e,énergie,-492.27,,2025-09-20,True,magasin,2021-Q1
ACC_5c60dbe5,investissement,94.22,ENT_8653aeb2,2024-10-14,True,entrepot,2022-Q1
ACC_c6019859,énergie,10.0,,2018-06-11,True,magasin,
ACC_4a5e782c,loyer,262.55,ENT_b2cc4126,2021-03-23,True,logistique,2015-Q2
ACC_ae100104,loyer,1031.88,,2019-07-05,True,magasin,2024-Q3
ACC_1314c776,taxe_carbone,1398.12,MAG_d0f73378,2025-05-05,True,entrepot,2023-Q4
ACC_34a0b828,loyer,614.5,,2020-06-11,False,magasin,2019-Q1
ACC_ea219cc6,loyer,25.96,ENT_e07b4828,2015-03-07,True,magasin,2021-Q1
ACC_58f93f17,énergie,10.0,,2018-09-09,True,entrepot,2020-Q4
ACC_45241973,loyer,26.95,,2025-09-19,False,magasin,2025-Q3
ACC_21aa041b,maintenance,10.0,,2022-10-05,True,magasin,2025-Q3
ACC_4711f6b7,salaires,10.0,ENT_f86e80dc,2020-02-26,True,entrepot,2015-Q1
ACC_c69aaa49,énergie,57.94,,2017-06-09,True,entrepot,2024-Q3
ACC_a4cb8aea,extra,28.01,,2025-10-24,True,logistique,
ACC_fde2ffbd,logistique,16.59,,2020-12-04,False,siège,2022-Q1
ACC_87d06a2f,Narnia,-31.17,MAG_9f336cf8,2019-07-26,True,entrepot,2019-Q4
ACC_ad1ac58c,loyer,10.0,,2022-01-21,True,entrepot,2018-Q3
ACC_7771bf55,taxe_carbone,174.64,MAG_ecfa27b3,2015-09-03,True,magasin,2023-Q2
BADID,logistique,202.75,MAG_99f7cf0a,2015-11-08,True,logistique,2024-Q1
ACC_d4f52fd3,logistique,60.31,ENT_733e5129,2022-04-18,True,siège,2022-Q1
ACC_274655d9,logistique,10.0,ENT_31309ffc,2015-03-05,True,logistique,2017-Q2
ACC_e6b81a14,loyer,284.37,ENT_e8bdfc58,2023-08-06,True,magasin,2023-Q3
ACC_cf153ef9,énergie,24.77,ENT_ed6ce724,2019-11-29,False,magasin,2023-Q1
ACC_8bb29cae,loyer,657.01,,2022-03-29,True,logistique,2024-Q3
ACC_0afb2e47,salaires,49.11,,2015-03-02,False,magasin,2016-Q4
ACC_a49bf8e7,loyer,216.57,ENT_7a701c19,2023-04-07,True,entrepot,2016-Q2
ACC_c753c41d,énergie,90.88,ENT_73902a52,2021-01-18,True,siège,2019-Q2
ACC_96ee3046,maintenance,1624.01,,2019-10-02,True,magasin,2019-Q1
ACC_5da24aca,salaires,10.0,MAG_0ed02fce,2020-03-31,True,logistique,2022-Q4
ACC_fccb3f2e,salaires,644.29,,2017-07-02,True,magasin,2016-Q4
BADID,extra,34.09,,2016-08-23,True,N/A,2015-Q1
ACC_dfe7280b,inconnu,-406.14,,2016-09-19,True,entrepot,2017-Q4
ACC_2b97899a,loyer,12.75,,2025-06-14,True,logistique,2023-Q1
ACC_2ed26149,investissement,23.29,MAG_a67f4563,2018-07-20,True,magasin,2018-Q1
ACC_df4b372d,logistique,10.0,,2020-12-18,True,magasin,2019-Q1
ACC_1c93dc51,logistique,40.49,MAG_a3d624ba,2018-02-06,True,siège,2018-Q3
ACC_b35b9757,taxe_carbone,412.0,MAG_69c5beb1,2018-02-07,True,magasin,2022-Q4
ACC_9c63095c,loyer,78.13,,2018-07-23,False,entrepot,2018-Q4
ACC_1246b3de,loyer,159.57,,2025-07-09,True,logistique,
ACC_d9996625,loyer,346.23,MAG_5a80cc17,2023-02-01,True,logistique,2015-Q1
BADID,taxe_carbone,-118.12,MAG_6134ab91,2016-07-16,True,magasin,
ACC_a0bbacf5,énergie,65.54,,2016-07-11,True,logistique,2015-Q3
ACC_f513d587,loyer,10.0,,2016-02-01,False,siège,2020-Q2
ACC_9d306277,logistique,18.97,MAG_fa127e76,2017-10-06,True,logistique,2024-Q1
ACC_f7e949f9,investissement,21.96,,2017-09-18,True,magasin,
ACC_ea3822a8,loyer,59.56,,2018-05-02,False,entrepot,2020-Q3
ACC_b1fc5d82,logistique,-378.55,,2020-06-20,True,magasin,2023-Q2
ACC_8355bb4a,taxe_carbone,-122.47,,2023-08-31,True,magasin,2024-Q2
ACC_a7f2dfa3,loyer,30.21,,2021-08-27,True,siège,2017-Q4
ACC_97efc024,énergie,10.0,MAG_578a62a1,2024-07-06,True,entrepot,2015-Q2
ACC_e69367fd,maintenance,749.58,MAG_e0e45f13,2019-01-11,False,magasin,2022-Q4
BADID,investissement,-329.24,,2018-02-18,True,inconnu,2022-Q3
ACC_52dda3ac,loyer,47.97,,2016-04-22,True,entrepot,2021-Q2
ACC_017e7d56,salaires,10.0,ENT_ca6e1353,2015-03-07,False,entrepot,2021-Q3
ACC_4937b323,taxe_carbone,10.0,,2021-02-09,True,entrepot,2018-Q4
ACC_85aaa7fb,maintenance,18.66,ENT_670d12c4,2022-08-01,True,logistique,2024-Q2
BADID,loyer,-342.49,MAG_fd15e023,2025-09-07,True,logistique,2023-Q3
ACC_3146173a,N/A,-261.35,ENT_421fe0ca,2023-02-18,True,siège,
ACC_d83637c0,loyer,24.6,,2018-09-01,True,magasin,2023-Q2
ACC_d6473190,salaires,10.0,,2025-08-02,True,siège,2017-Q2
BADID,salaires,-450.2,,2025-04-22,True,extra,2020-Q3
BADID,énergie,10.0,ENT_d01c6871,2025-12-06,True,magasin,
ACC_297ea07f,autre,143.83,,2022-08-27,True,magasin,2018-Q2
ACC_409ee29e,taxe_carbone,63.36,,2021-05-11,True,entrepot,2016-Q2
ACC_6a99fc69,salaires,11.22,,2024-08-04,False,logistique,2018-Q3
ACC_0cba0867,salaires,10.0,MAG_2fa57456,2021-11-15,True,entrepot,2016-Q3
ACC_9ced3ac4,taxe_carbone,2860.13,,2017-11-11,True,siège,2016-Q1
ACC_45478741,taxe_carbone,233.92,MAG_a7bf6675,2021-04-23,True,logistique,2024-Q1
ACC_a1f9bdb5,logistique,22.72,ENT_03de3d80,2025-09-12,True,magasin,2017-Q4
ACC_824ae34d,loyer,16.98,,2021-12-02,True,magasin,2015-Q2
ACC_dd59b68a,salaires,19.01,,2016-08-19,True,entrepot,2024-Q4
ACC_652907a7,autre,-161.15,MAG_c1ecd1f2,2025-02-11,True,N/A,2020-Q1
ACC_01af5a35,maintenance,10.0,,2022-08-22,True,magasin,2018-Q3
ACC_f406d222,énergie,11.88,ENT_245054ee,2021-05-09,True,magasin,2025-Q3
ACC_3153bb5d,énergie,10.0,,2023-03-14,True,siège,2015-Q4
ACC_d63ed929,logistique,19.94,,2016-04-25,True,magasin,2018-Q3
ACC_89458126,loyer,10.0,,2024-07-12,True,siège,2019-Q4
ACC_39225a7c,maintenance,38.92,ENT_6de75d88,2023-04-30,True,entrepot,2022-Q4
ACC_dddf5cd6,énergie,110.35,ENT_0437d686,2023-09-06,True,magasin,2015-Q4
ACC_9dfca9b3,énergie,10.0,,2018-07-05,True,entrepot,2024-Q2
ACC_869b5ed0,extra,672.16,,2018-07-28,False,entrepot,
ACC_b75c46d5,autre,10.0,,2019-06-06,True,magasin,2020-Q3
ACC_d3d63a17,loyer,288.57,,2018-03-01,False,siège,2025-Q1
ACC_fa97f5cb,salaires,11.1,MAG_622d3543,2019-12-31,True,siège,2020-Q3
ACC_b150c42f,loyer,-40.72,,2020-08-05,True,N/A,2024-Q2
ACC_55794151,autre,26.11,ENT_a40588d9,2020-02-15,False,magasin,2018-Q1
ACC_ed47393a,loyer,10.0,,2016-11-22,True,siège,2023-Q4
BADID,inconnu,11.59,MAG_2e5994ec,2025-09-24,True,siège,2017-Q4
ACC_5a32834e,énergie,10.0,,2022-03-09,True,entrepot,2015-Q1
ACC_94117c7c,investissement,207.29,MAG_50deed7a,2025-04-02,True,entrepot,2016-Q4
ACC_8e508f2d,extra,10.0,,2020-12-21,True,inconnu,2018-Q3
ACC_27823836,N/A,10.0,MAG_be3d7b0d,2024-04-06,True,magasin,
ACC_4b11d6ff,énergie,153.84,,2021-09-10,True,siège,2025-Q1
ACC_070bd4d1,salaires,93.86,MAG_4b085436,2017-03-29,True,entrepot,2024-Q4
ACC_c570744f,énergie,188.44,,2017-11-11,False,magasin,2016-Q1
ACC_8b9724a4,extra,11.45,ENT_4c14aa19,2015-03-18,True,entrepot,2023-Q1
ACC_07986732,salaires,10.0,ENT_7b836d84,2025-04-16,True,entrepot,2020-Q1
ACC_92b3fe38,salaires,32.82,,2017-06-22,True,magasin,2019-Q3
ACC_76bcbe32,investissement,11.78,,2024-04-08,True,entrepot,2015-Q2
ACC_87fedf4f,énergie,12.36,,2023-10-13,False,logistique,2021-Q2
ACC_c242340c,énergie,1287.39,MAG_66f1601f,2022-07-07,True,magasin,2018-Q1
ACC_c2df7aa8,autre,10.0,ENT_cdb5f6c4,2023-11-01,True,siège,2022-Q4
ACC_54d84a3b,salaires,23.59,MAG_7bd45dcb,2018-11-08,True,entrepot,2018-Q3
ACC_c921803f,logistique,10.0,MAG_122ad55f,2016-05-31,False,entrepot,2025-Q4
ACC_797c9b0a,logistique,10.0,ENT_e7589183,2024-10-10,False,magasin,2022-Q1
ACC_5e59a70b,salaires,10.0,MAG_b4e18384,2019-03-19,True,magasin,2019-Q3
ACC_a76ffd4c,investissement,15.82,ENT_bf186fa3,2016-12-05,True,magasin,2015-Q2
ACC_2bbfaae8,maintenance,116.55,MAG_65a89d83,2025-12-21,True,entrepot,2017-Q2
ACC_367b965e,taxe_carbone,42.18,,2017-05-04,True,N/A,
ACC_6ec1d27c,énergie,124.16,MAG_dd2d9707,2016-09-14,True,magasin,2022-Q2
ACC_27ee77c5,maintenance,-23.36,MAG_42117ca5,2015-08-12,True,magasin,2022-Q3
ACC_361305fa,autre,374.35,MAG_ef956733,2021-01-09,False,entrepot,2021-Q2
ACC_70f2b2f7,logistique,10.0,MAG_8247b83a,2019-02-18,True,magasin,2015-Q4
ACC_d3f2a1fb,salaires,181.67,MAG_5589a31a,2019-04-27,True,logistique,2024-Q1
ACC_0cd96ed4,énergie,81.05,,2016-01-11,True,siège,2025-Q4
ACC_a46dd76d,salaires,67.96,,2015-09-06,True,magasin,2021-Q2
ACC_25fddc16,salaires,187.92,,2022-09-18,True,entrepot,2019-Q2
ACC_40c7a5a6,énergie,914.41,ENT_398fbbed,2017-11-04,True,siège,2024-Q3
ACC_cabf9720,loyer,10.0,,2019-09-22,True,entrepot,2018-Q2
BADID,extra,47.43,MAG_77b2983e,2015-01-26,True,entrepot,2022-Q3
ACC_9b2e7ad6,énergie,7640.28,,2016-10-29,False,magasin,2023-Q3
ACC_d9c6faa7,logistique,28.07,MAG_41069fa3,2023-05-03,True,magasin,2015-Q2
ACC_ba466088,énergie,33.92,,2023-02-18,True,magasin,2024-Q1
ACC_94016732,maintenance,1708.3,MAG_44359f63,2021-03-20,False,magasin,2020-Q4
ACC_cd0e7015,salaires,98.52,ENT_15d0594c,2021-11-10,True,entrepot,2016-Q4
ACC_30b48c1f,logistique,10.0,,2024-09-19,True,magasin,2019-Q3
ACC_1bbef0c5,salaires,246.21,,2020-02-24,True,magasin,2022-Q3
ACC_560ddfd9,salaires,350.57,MAG_fa091021,2021-08-05,True,magasin,2018-Q4
ACC_9f7c07a7,maintenance,124.9,ENT_68256ddd,2022-04-21,True,siège,2025-Q2
ACC_7ea1dfbb,N/A,10.0,ENT_18a1b678,2016-02-26,True,inconnu,
ACC_8874f828,salaires,10.0,,2015-06-08,False,magasin,2025-Q4
ACC_8e431f4e,maintenance,11.74,MAG_cfc06c60,2021-04-09,True,magasin,2015-Q3
ACC_ee0dc65f,autre,10.0,ENT_3d1ec79e,2015-05-24,True,magasin,2017-Q2
ACC_b1e4f7e8,logistique,10.0,,2019-09-15,True,siège,2025-Q1
ACC_e8ba10a6,salaires,370.83,ENT_b1056a8d,2020-11-21,True,magasin,2024-Q3
ACC_8784c091,investissement,37.32,,2015-08-21,True,siège,2025-Q1
BADID,extra,10.35,,2022-05-19,True,inconnu,2018-Q2
ACC_9b3ea8f5,maintenance,75.88,ENT_66bb4933,2020-05-12,True,logistique,2022-Q1
ACC_8352bb4f,logistique,35.74,,2022-09-19,True,logistique,2023-Q2
ACC_dca7fe2a,logistique,10.0,,2025-01-23,True,magasin,2021-Q3
ACC_2bce0d04,loyer,10.0,ENT_fae9553e,2020-11-25,True,magasin,2021-Q3
ACC_9a663f5b,taxe_carbone,392.49,,2025-02-20,True,magasin,2015-Q2
ACC_eb94b949,logistique,-354.01,ENT_9a09e6df,2024-09-09,True,magasin,2018-Q2
ACC_8c0e458e,logistique,10.0,ENT_761be330,2019-05-20,False,magasin,2017-Q3
ACC_618a79ac,loyer,10.0,MAG_b4560aee,2025-08-16,True,logistique,2023-Q4
ACC_13bca6ce,énergie,25.1,,2021-04-23,True,magasin,2021-Q4
ACC_4ab32c7c,autre,120.75,ENT_4cae855a,2015-07-08,True,magasin,2023-Q4
ACC_77744264,autre,-170.07,,2020-08-25,True,siège,2015-Q2
ACC_1d58352d,investissement,74.78,MAG_aef6395c,2025-02-26,False,entrepot,2023-Q2
ACC_a952ebae,N/A,43.24,ENT_013bcf01,2019-11-02,True,Narnia,
ACC_148fde71,investissement,49.66,,2015-05-17,True,magasin,2023-Q2
ACC_62013e6e,loyer,25.77,,2021-03-21,False,magasin,2025-Q3
ACC_523c061d,investissement,276.77,,2023-08-23,False,magasin,2023-Q3
ACC_5e77b50c,salaires,10.0,ENT_7e1eab43,2016-10-06,True,logistique,2018-Q1
ACC_00edd31d,salaires,22.16,ENT_b0e9f851,2023-10-06,True,entrepot,2021-Q3
ACC_81ab4aa1,salaires,143.78,MAG_a37202a9,2019-05-31,True,magasin,2018-Q2
ACC_c0109270,salaires,41.56,,2018-08-04,True,entrepot,2015-Q3
ACC_039cdacf,logistique,306.92,ENT_9ca8f624,2021-05-28,True,siège,2025-Q4
ACC_174e723a,logistique,24.94,ENT_3ca06e9f,2024-09-01,True,logistique,2022-Q3
ACC_05bb0e68,investissement,7727.3,MAG_ffe4f7e9,2025-10-31,True,magasin,2016-Q3
ACC_fb1bcfdc,loyer,56.6,,2024-08-25,False,entrepot,2016-Q2
ACC_6d5260e6,salaires,-283.52,MAG_64ffc969,2020-04-19,False,magasin,2023-Q4
ACC_c0e8856e,loyer,10.0,ENT_29f2ee0e,2023-04-05,False,magasin,2025-Q3
ACC_0bf20a1d,salaires,12.9,,2022-07-16,True,siège,2023-Q1
ACC_3ddbd731,taxe_carbone,1398.85,,2019-05-21,True,entrepot,2025-Q2
ACC_08988d58,loyer,15.93,ENT_70fc7268,2019-08-22,True,magasin,2017-Q1
ACC_acfef197,logistique,10.0,,2021-03-19,False,entrepot,2022-Q2
ACC_022560bc,Narnia,-141.26,MAG_7eddb2c1,2023-01-21,True,siège,2018-Q1
ACC_f8ce8e92,taxe_carbone,140.15,ENT_1dd7c0fb,2022-07-01,True,logistique,2023-Q1
ACC_9cb232ab,investissement,10.0,ENT_ced0b5c5,2023-04-13,True,entrepot,2017-Q1
ACC_0e87f164,maintenance,11.67,MAG_530d4c2a,2020-02-20,True,extra,
ACC_d0b9e162,autre,10.0,,2015-07-31,True,magasin,2019-Q2
ACC_69bd9646,investissement,10.0,MAG_c448d863,2017-12-07,True,logistique,2018-Q2
ACC_51e07e82,salaires,233.37,,2019-12-27,True,entrepot,2024-Q4
ACC_ff404225,N/A,64.78,,2022-08-13,True,extra,
ACC_2a01cbba,autre,13.79,,2022-10-09,False,siège,2022-Q4
ACC_7ffbda03,énergie,39.4,ENT_4e5828a7,2024-04-19,True,entrepot,2019-Q3
ACC_9d773b20,énergie,2560.8,MAG_33dcd23a,2022-12-14,True,siège,2019-Q4
ACC_ba657199,maintenance,-109.72,,2020-04-25,False,magasin,2023-Q3
ACC_c9c2ccd8,logistique,76.38,MAG_0f539a12,2021-07-16,True,siège,2020-Q2
ACC_cea843f1,énergie,10.0,MAG_2d9503cb,2015-11-22,True,siège,2023-Q1
BADID,énergie,-31.76,ENT_e2c760ec,2024-09-30,False,entrepot,2015-Q4
ACC_1d1579df,salaires,10.0,,2024-07-13,True,logistique,2022-Q2
ACC_cd01f7e7,salaires,15.5,,2022-12-29,False,entrepot,2015-Q4
ACC_d474f683,loyer,10.0,,2017-10-05,True,siège,2015-Q3
ACC_2d4fca70,maintenance,30.66,ENT_aba79a15,2016-12-10,True,magasin,2025-Q1
BADID,investissement,-119.48,,2020-12-07,True,entrepot,2016-Q2
ACC_d39df1dc,salaires,12.64,,2020-03-02,True,magasin,2017-Q3
ACC_a4f94e0d,loyer,2842.01,,2023-05-22,True,entrepot,2017-Q2
ACC_e52d27bb,énergie,10.0,ENT_21ec3d6d,2024-08-13,True,entrepot,2023-Q3
ACC_081839eb,autre,196.18,MAG_f0d5c174,2022-08-14,True,logistique,2024-Q1
ACC_9d6338e6,loyer,10.0,ENT_1e642d66,2022-07-27,True,magasin,2015-Q1
ACC_8e122eab,loyer,30.36,ENT_ec207cb8,2022-12-18,True,magasin,2022-Q1
ACC_a6accc27,maintenance,73.02,MAG_779f1e8b,2015-11-20,True,siège,2021-Q2
ACC_951e0261,logistique,17.23,MAG_a067a17b,2020-03-19,True,siège,2021-Q4
ACC_578c0d29,loyer,36.22,ENT_439e60c5,2015-12-28,True,magasin,2021-Q1
ACC_dbc76880,énergie,33.09,MAG_dcfc2030,2024-12-24,True,siège,2020-Q1
ACC_18c0dd80,loyer,808.33,,2018-03-19,False,magasin,2015-Q1
ACC_a16ee5e1,salaires,-336.28,,2020-01-19,True,magasin,2025-Q2
ACC_59bf0ee0,logistique,89.64,MAG_013855f3,2021-07-31,False,magasin,2025-Q4
ACC_b1ae8dfd,autre,23.99,ENT_1a3413c9,2015-12-11,True,magasin,2016-Q4
ACC_ae19557b,énergie,10.0,,2024-07-26,True,siège,2023-Q2
ACC_41bed820,investissement,24.64,ENT_30979c41,2024-04-21,True,logistique,2019-Q3
ACC_a99bff8e,logistique,61.58,ENT_faf314b6,2018-02-02,True,entrepot,2017-Q2
ACC_5b13c789,investissement,11.56,,2021-09-05,True,magasin,2024-Q2
ACC_744bb464,maintenance,295.63,ENT_dd7b42f9,2019-02-13,True,entrepot,2019-Q2
ACC_aa6f66ee,autre,916.13,,2020-10-23,True,magasin,2024-Q2
ACC_53df6a73,salaires,17.31,ENT_e19cc0e6,2017-09-03,False,entrepot,2022-Q4
ACC_616c5a5b,énergie,10.0,MAG_32abe225,2024-04-22,False,magasin,2017-Q1
ACC_b14d5769,énergie,178.88,,2019-11-20,True,entrepot,2025-Q4
ACC_5c886efc,salaires,17.12,MAG_a2311524,2021-06-30,True,logistique,2023-Q1
ACC_cfcfffa8,salaires,362.88,MAG_fa5bf28e,2024-11-29,True,entrepot,2020-Q2
ACC_ea88b190,logistique,10.0,,2023-02-23,True,magasin,2022-Q2
ACC_fa4295e3,énergie,764.46,ENT_d39b0a6e,2017-11-04,True,entrepot,2024-Q2
ACC_5199cf05,énergie,18.49,ENT_d433ebd1,2019-08-06,True,entrepot,2015-Q3
ACC_748eecbb,énergie,1123.61,,2015-08-20,True,entrepot,2019-Q3
ACC_a02f4eaa,salaires,10.0,,2021-11-13,True,magasin,2022-Q2
ACC_1de4bc9a,investissement,368.55,MAG_0d4433d2,2023-11-10,True,magasin,2021-Q3
ACC_d5b185b6,logistique,10.0,,2018-11-28,True,magasin,2019-Q4
ACC_40819db0,salaires,1136.47,,2020-03-28,True,entrepot,2015-Q2
ACC_7a1339eb,loyer,10.0,MAG_2086f3e8,2015-07-24,True,magasin,2019-Q4
ACC_f8a01776,investissement,27.26,,2024-10-27,True,magasin,2024-Q3
ACC_975eb42f,salaires,10.0,,2020-11-26,False,magasin,2017-Q2
ACC_56e1dabd,taxe_carbone,15.17,MAG_dd48bf12,2022-07-08,True,siège,
ACC_b5e32226,salaires,10.0,ENT_eb8c527d,2022-04-02,True,logistique,2025-Q3
ACC_0a6efc22,logistique,236.27,,2021-05-04,True,entrepot,2018-Q4
ACC_39d0fe86,loyer,172.56,MAG_b0e88211,2021-01-09,False,siège,2025-Q2
ACC_7431dfbe,salaires,77.81,ENT_b4d820fb,2016-09-17,False,magasin,2017-Q2
ACC_bf840278,salaires,10.0,ENT_f8a1f506,2019-07-31,True,entrepot,2021-Q2
ACC_b0b949be,loyer,10.15,,2019-12-20,True,entrepot,2021-Q3
ACC_4fb139ed,loyer,10.0,,2017-05-14,True,N/A,2019-Q1
ACC_58eaab01,salaires,123.96,ENT_4bb95d50,2025-05-04,True,entrepot,2015-Q3
ACC_b5100001,investissement,1508.3,,2022-10-17,True,entrepot,2018-Q4
ACC_fc9fe0cd,logistique,11.59,ENT_afef94be,2021-04-15,True,siège,
ACC_1c0ae9a5,loyer,33.88,ENT_69f128f0,2019-12-01,True,logistique,2018-Q4
ACC_89ea7998,salaires,10.0,MAG_a72e9816,2018-10-14,True,siège,2025-Q2
ACC_620ada84,logistique,23.96,MAG_998aab19,2022-01-06,True,magasin,2015-Q1
ACC_ab72b0c2,loyer,10.0,,2015-05-06,True,logistique,2022-Q2
ACC_a95f31af,salaires,10.0,,2023-10-07,True,logistique,2023-Q1
ACC_0b66e917,salaires,57.21,MAG_2e855a4a,2020-03-31,True,logistique,2022-Q2
ACC_2012e278,énergie,21.41,,2020-06-19,True,magasin,2017-Q2
ACC_fad7e53d,salaires,16.05,,2022-08-16,False,magasin,2021-Q1
ACC_2baeca6f,loyer,10.0,ENT_264b149e,2018-05-22,False,magasin,2022-Q2
ACC_10e5c7a7,maintenance,15.57,,2024-01-13,True,entrepot,2025-Q2
ACC_9d269bed,loyer,60.61,MAG_afa13c9c,2015-05-11,False,magasin,2022-Q4
ACC_b5208611,énergie,60.67,ENT_f43599dc,2024-06-11,True,entrepot,2025-Q1
ACC_9c8defa4,salaires,10.0,,2019-06-22,True,entrepot,2018-Q3
ACC_000a82fb,N/A,1132.06,ENT_f1cfb59c,2015-12-08,True,entrepot,2019-Q1
ACC_88c88c9a,maintenance,13.31,MAG_941a000b,2017-02-20,True,entrepot,2017-Q4
ACC_511c7b1c,loyer,14.59,MAG_b3e4dd35,2017-03-07,False,magasin,2016-Q3
ACC_d3635d8d,investissement,86.25,,2016-12-13,True,logistique,2023-Q1
ACC_59ce9643,loyer,150.7,,2018-06-14,True,entrepot,
ACC_73d63985,énergie,10.08,ENT_a8e71139,2021-08-15,False,magasin,2016-Q4
ACC_afd323ad,investissement,10.0,MAG_79e36328,2016-07-30,True,siège,2023-Q3
ACC_0cc98aaa,loyer,10.0,MAG_b8964c38,2020-07-25,False,magasin,2022-Q1
ACC_1599ee09,maintenance,113.47,MAG_65a5cdc8,2021-07-24,False,magasin,2017-Q2
ACC_9f44300f,autre,45.86,,2021-12-09,True,siège,2025-Q4
ACC_a827b9ba,investissement,10.0,MAG_6c6bd733,2015-11-09,True,logistique,2018-Q4
ACC_68c686d6,investissement,23.07,,2023-03-28,False,logistique,2015-Q1
ACC_1e4dd447,logistique,10.0,,2016-06-21,True,siège,2016-Q3
ACC_2ffc1e92,énergie,594.03,MAG_75b8de79,2021-07-04,True,entrepot,2016-Q3
ACC_474a5a92,investissement,158.45,MAG_ea4babbd,2018-12-23,True,siège,2018-Q3
ACC_80df9dc2,loyer,783.19,,2020-03-11,False,siège,2019-Q3
ACC_e622b535,logistique,10.0,MAG_ac9494cc,2020-04-29,True,magasin,2022-Q1
ACC_b39c7f88,extra,47.43,,2021-09-23,True,magasin,2018-Q1
ACC_25c1e92a,énergie,1798.71,ENT_f71e860c,2023-07-02,True,entrepot,2017-Q2
ACC_8f07b7d5,loyer,337.48,,2020-05-28,True,magasin,2019-Q4
ACC_87ea6af4,salaires,199.68,,2024-04-25,True,logistique,
ACC_23653d78,loyer,10.0,MAG_72a5e1ef,2025-04-29,False,magasin,2022-Q3
ACC_e47d2850,autre,26.38,,2023-01-30,True,magasin,2015-Q1
ACC_fdc09ac8,loyer,135.3,,2022-10-22,True,magasin,2020-Q4
ACC_caf17608,salaires,126.4,,2019-08-26,True,entrepot,2024-Q4
ACC_54980626,maintenance,10.0,,2015-09-18,True,magasin,2020-Q2
ACC_55ba5e67,loyer,142.74,ENT_86df5bc6,2019-10-29,True,magasin,2024-Q3
ACC_f2c8db16,investissement,11.46,,2021-11-12,True,magasin,2023-Q4
